slutpris,avgift_kr,boarea_kvm,antal_rum,sald_datum,prisforandring_pct,pris_per_kvm,omrade,url,bostadstyp,raw_text,sald_ar,sald_manad,sald_kvartal,omrade_clean,kvm_per_rum,avgift_per_kvm,avgift_andel,sasong,budkrig,prissankt,storlek_kategori
1200000,5024.0,59.0,2.0,2025-02-12,-7.0,20339.0,B Lägenhet Örebro,https://www.hemnet.se/salda/lagenhet-2rum-almby-norrbyas-orebro-kommun-hagmarksgatan-15b-7474030456232821094,lagenheter,"Såld 12 feb. 2025 Hagmarksgatan 15B Lägenhet Örebro, Örebro kommun 59 m² 2 rum 5 024 kr/mån Balkong Slutpris 1 200 000 kr -7 % 20 339 kr/m² SkandiaMäklarna Örebro",2025,2,1,Lägenhet Örebro,29.5,85.2,5.02,vinter,0,1,liten (40-60)
2750000,4123.0,113.0,5.0,2025-02-11,0.0,24336.0,Lägenhet Örnsro,https://www.hemnet.se/salda/lagenhet-5rum-ornsro-orebro-kommun-anstagatan-7-8726133184849780290,lagenheter,"Såld 11 feb. 2025 Ånstagatan 7 Lägenhet Örnsro, Örebro kommun 113 m² 5 rum 4 123 kr/mån Balkong Slutpris 2 750 000 kr ±0 % 24 336 kr/m² SkandiaMäklarna Örebro",2025,2,1,Örnsro,22.6,36.5,1.8,vinter,0,0,xl (100-150)
1830000,2844.0,43.5,2.0,2025-02-10,-1.0,42069.0,Lägenhet Sörbyängen,https://www.hemnet.se/salda/lagenhet-2rum-sorbyangen-orebro-kommun-karlsdalsallen-61-4564906284434264495,lagenheter,"Maps Data: Google © 2026 Såld 10 feb. 2025 Karlsdalsallén 61 Lägenhet Sörbyängen, Örebro kommun 43,5 m² 2 rum 2 844 kr/mån Balkong Hiss Slutpris 1 830 000 kr -1 % 42 069 kr/m² Nordå Fastighetsmäklare",2025,2,1,Sörbyängen,21.8,65.4,1.86,vinter,0,1,liten (40-60)
1450000,1937.0,45.0,1.0,2025-02-09,-3.0,32222.0,B Lägenhet Väster,https://www.hemnet.se/salda/lagenhet-1rum-vaster-orebro-kommun-ekersgatan-4b-3900554124037880162,lagenheter,"Maps Data: Google © 2026 Såld 9 feb. 2025 Ekersgatan 4B Lägenhet Väster, Örebro kommun 45 m² 1 rum 1 937 kr/mån Slutpris 1 450 000 kr -3 % 32 222 kr/m² Nordå Fastighetsmäklare",2025,2,1,Lägenhet Väster,45.0,43.0,1.6,vinter,0,1,liten (40-60)
2600000,6111.0,87.5,3.0,2025-02-08,0.0,29714.0,b Lägenhet Centralt,https://www.hemnet.se/salda/lagenhet-3rum-centralt-orebro-kommun-sodra-strandgatan-5b-7166495077541733295,lagenheter,"Maps Data: Google © 2026 Såld 8 feb. 2025 Södra Strandgatan 5b Lägenhet Centralt, Örebro kommun 87,5 m² 3 rum 6 111 kr/mån Balkong Hiss Slutpris 2 600 000 kr ±0 % 29 714 kr/m² Mäklarhuset Örebro",2025,2,1,b Lägenhet Centralt,29.2,69.8,2.82,vinter,0,0,stor (80-100)
2800000,7152.0,103.0,4.0,2025-02-07,4.0,27184.0,b Lägenhet Centralt,https://www.hemnet.se/salda/lagenhet-4rum-centralt-orebro-kommun-engelbrektsgatan-11b-6985090135042928868,lagenheter,"Maps Data: Google © 2026 Såld 7 feb. 2025 Engelbrektsgatan 11b Lägenhet Centralt, Örebro kommun 103 m² 4 rum 7 152 kr/mån Balkong Hiss Slutpris 2 800 000 kr +4 % 27 184 kr/m² Mäklarhuset Örebro",2025,2,1,b Lägenhet Centralt,25.8,69.4,3.07,vinter,1,0,xl (100-150)
1795000,4504.0,70.0,2.0,2025-02-07,-4.0,25643.0,Lägenhet Centralt / Södermalm,https://www.hemnet.se/salda/lagenhet-2rum-centralt-sodermalm-orebro-kommun-sodermalmsallen-36-2861087432614633144,lagenheter,"Såld 7 feb. 2025 Södermalmsallén 36 Lägenhet Centralt / Södermalm, Örebro kommun 70 m² 2 rum 4 504 kr/mån Hiss Slutpris 1 795 000 kr -4 % 25 643 kr/m² Mäklarhuset Örebro",2025,2,1,Centralt / Södermalm,35.0,64.3,3.01,vinter,0,1,medel (60-80)
1800000,4220.0,55.0,2.0,2025-02-07,-5.0,32727.0,B Lägenhet Öster,https://www.hemnet.se/salda/lagenhet-2rum-oster-orebro-kommun-sodra-grev-rosengatan-58b-1702551036407344622,lagenheter,"Såld 7 feb. 2025 Södra Grev Rosengatan 58B Lägenhet Öster, Örebro kommun 55 m² 2 rum 4 220 kr/mån Balkong Hiss Slutpris 1 800 000 kr -5 % 32 727 kr/m² LF Fastighetsförmedling Örebro",2025,2,1,Lägenhet Öster,27.5,76.7,2.81,vinter,0,1,liten (40-60)
1675000,3386.0,51.0,2.0,2025-02-07,-4.0,32843.0,Lägenhet Näsby,https://www.hemnet.se/salda/lagenhet-2rum-nasby-orebro-kommun-bjorkmansgatan-18-707213029202656663,lagenheter,"Maps Data: Google © 2026 Såld 7 feb. 2025 Björkmansgatan 18 Lägenhet Näsby, Örebro kommun 51 m² 2 rum 3 386 kr/mån Balkong Hiss Slutpris 1 675 000 kr -4 % 32 843 kr/m² Nordå Fastighetsmäklare",2025,2,1,Näsby,25.5,66.4,2.43,vinter,0,1,liten (40-60)
1150000,5043.0,52.0,2.0,2025-02-07,0.0,22115.0,P Lägenhet Södra Lindhult,https://www.hemnet.se/salda/lagenhet-2rum-sodra-lindhult-orebro-kommun-skogstorpsvagen-4p-5033920868178448072,lagenheter,"Såld 7 feb. 2025 Skogstorpsvägen 4P Lägenhet Södra Lindhult, Örebro kommun 52 m² 2 rum 5 043 kr/mån Balkong Slutpris 1 150 000 kr ±0 % 22 115 kr/m² Bostada Örebro",2025,2,1,Lägenhet Södra Lindhult,26.0,97.0,5.26,vinter,0,0,liten (40-60)
3150000,7007.0,131.0,5.0,2025-02-06,-1.0,24046.0,Lägenhet Sörbyängen,https://www.hemnet.se/salda/lagenhet-5rum-sorbyangen-orebro-kommun-peppargatan-5-6188411104564137545,lagenheter,"Såld 6 feb. 2025 Peppargatan 5 Lägenhet Sörbyängen, Örebro kommun 131 m² 5 rum 7 007 kr/mån Balkong Hiss Slutpris 3 150 000 kr -1 % 24 046 kr/m² Mäklarhuset Örebro",2025,2,1,Sörbyängen,26.2,53.5,2.67,vinter,0,1,xl (100-150)
1500000,5320.0,81.0,3.0,2025-02-06,15.0,18519.0,Lägenhet Mellringe,https://www.hemnet.se/salda/lagenhet-3rum-mellringe-orebro-kommun-annalisa-forssbergers-vag-10-5302707441275251975,lagenheter,"Maps Data: Google © 2026 Såld 6 feb. 2025 Annalisa Forssbergers väg 10 Lägenhet Mellringe, Örebro kommun 81 m² 3 rum 5 320 kr/mån Uteplats Slutpris 1 500 000 kr +15 % 18 519 kr/m² LF Fastighetsförmedling Örebro",2025,2,1,Mellringe,27.0,65.7,4.26,vinter,1,0,stor (80-100)
1500000,6318.0,78.0,3.0,2025-02-06,-3.0,19231.0,Lägenhet Bettorp,https://www.hemnet.se/salda/lagenhet-3rum-bettorp-orebro-kommun-kornellvagen-12-4417808493061611231,lagenheter,"Såld 6 feb. 2025 Kornellvägen 12 Lägenhet Bettorp, Örebro kommun 78 m² 3 rum 6 318 kr/mån Balkong Hiss Slutpris 1 500 000 kr -3 % 19 231 kr/m² Wallenstedt Fastighetsmäkleri",2025,2,1,Bettorp,26.0,81.0,5.05,vinter,0,1,medel (60-80)
3395000,5276.0,104.0,4.0,2025-02-06,0.0,32644.0,Lägenhet Örebro,https://www.hemnet.se/salda/lagenhet-4rum-orebro-orebro-kommun-lilla-agrand-14-2573228758519657071,lagenheter,"Såld 6 feb. 2025 Lilla Ågränd 14 Lägenhet Örebro, Örebro kommun 104 m² 4 rum 5 276 kr/mån Hiss Slutpris 3 395 000 kr ±0 % 32 644 kr/m² Svensk Fastighetsförmedling Örebro",2025,2,1,Örebro,26.0,50.7,1.86,vinter,0,0,xl (100-150)
850000,6206.0,64.5,2.0,2025-02-05,-15.0,13178.0,Lägenhet Hovsta,https://www.hemnet.se/salda/lagenhet-2rum-hovsta-orebro-kommun-lundhagsvagen-206-8110061078632631226,lagenheter,"Maps Data: Google © 2026 Såld 5 feb. 2025 Lundhagsvägen 206 Lägenhet Hovsta, Örebro kommun 64,5 m² 2 rum 6 206 kr/mån Uteplats Slutpris 850 000 kr -15 % 13 178 kr/m² Nordå Fastighetsmäklare",2025,2,1,Hovsta,32.2,96.2,8.76,vinter,0,1,medel (60-80)
1225000,3539.0,35.0,1.5,2025-02-05,-5.0,35000.0,Lägenhet Adolfsberg,"https://www.hemnet.se/salda/lagenhet-1,5rum-adolfsberg-orebro-kommun-sanatorieskogen-14-151701332300050905",lagenheter,"Maps Data: Google © 2026 Såld 5 feb. 2025 Sanatorieskogen 14 Lägenhet Adolfsberg, Örebro kommun 35 m² 1,5 rum 3 539 kr/mån Balkong Hiss Slutpris 1 225 000 kr -5 % 35 000 kr/m² Wallenstedt Fastighetsmäkleri",2025,2,1,Adolfsberg,23.3,101.1,3.47,vinter,0,1,mini (<40)
930000,3389.0,36.0,1.0,2025-02-04,-7.0,25833.0,Lägenhet Centralt / Norr,https://www.hemnet.se/salda/lagenhet-1rum-centralt-norr-orebro-kommun-schantzgatan-4-623029896128712529,lagenheter,"Såld 4 feb. 2025 Schantzgatan 4 Lägenhet Centralt / Norr, Örebro kommun 36 m² 1 rum 3 389 kr/mån Balkong Slutpris 930 000 kr -7 % 25 833 kr/m² Mäklarhuset Örebro",2025,2,1,Centralt / Norr,36.0,94.1,4.37,vinter,0,1,mini (<40)
1550000,6133.0,79.0,3.0,2025-02-04,4.0,19620.0,Lägenhet Solhaga,https://www.hemnet.se/salda/lagenhet-3rum-solhaga-orebro-kommun-stodjegrand-19-384530982940187339,lagenheter,"Såld 4 feb. 2025 Stödjegränd 19 Lägenhet Solhaga, Örebro kommun 79 m² 3 rum 6 133 kr/mån Uteplats Slutpris 1 550 000 kr +4 % 19 620 kr/m² Wallenstedt Fastighetsmäkleri",2025,2,1,Solhaga,26.3,77.6,4.75,vinter,1,0,medel (60-80)
2300000,2391.0,66.0,3.0,2025-02-04,0.0,34848.0,Lägenhet Öster,https://www.hemnet.se/salda/lagenhet-3rum-oster-orebro-kommun-engelbrektsgatan-76-4142290136071046448,lagenheter,"Maps Data: Google © 2026 Såld 4 feb. 2025 Engelbrektsgatan 76 Lägenhet Öster, Örebro kommun 66 m² 3 rum 2 391 kr/mån Hiss Slutpris 2 300 000 kr ±0 % 34 848 kr/m² Fastighetsbyrån Örebro",2025,2,1,Öster,22.0,36.2,1.25,vinter,0,0,medel (60-80)
1995000,5160.0,75.0,3.0,2025-02-04,-9.0,26600.0,Lägenhet Örebro,https://www.hemnet.se/salda/lagenhet-3rum-almby-norrbyas-orebro-kommun-ulsavilagatan-39-7917829797539954242,lagenheter,"Såld 4 feb. 2025 Ulsavilagatan 39 Lägenhet Örebro, Örebro kommun 75 m² 3 rum 5 160 kr/mån Hiss Slutpris 1 995 000 kr -9 % 26 600 kr/m² Bostada Örebro",2025,2,1,Örebro,25.0,68.8,3.1,vinter,0,1,medel (60-80)
1795000,4453.0,62.5,2.0,2025-02-04,0.0,28720.0,Lägenhet Centralt,https://www.hemnet.se/salda/lagenhet-2rum-centralt-orebro-kommun-gamla-gatan-11-759709248613136437,lagenheter,"Såld 4 feb. 2025 Gamla gatan 11 Lägenhet Centralt, Örebro kommun 62,5 m² 2 rum 4 453 kr/mån Balkong Hiss Slutpris 1 795 000 kr ±0 % 28 720 kr/m² Fastighetsbyrån Örebro",2025,2,1,Centralt,31.2,71.2,2.98,vinter,0,0,medel (60-80)
895000,3536.0,43.0,2.0,2025-02-03,0.0,20814.0,Lägenhet Centralt Väster,https://www.hemnet.se/salda/lagenhet-2rum-centralt-vaster-orebro-kommun-hertig-karls-alle-66-611503196533514779,lagenheter,"Såld 3 feb. 2025 Hertig Karls Allé 66 Lägenhet Centralt Väster, Örebro kommun 43 m² 2 rum 3 536 kr/mån Balkong Slutpris 895 000 kr ±0 % 20 814 kr/m² Fastighetsbyrån Örebro",2025,2,1,Centralt Väster,21.5,82.2,4.74,vinter,0,0,liten (40-60)
1900000,6316.0,78.0,3.0,2025-02-03,-9.0,24359.0,Lägenhet Södra Lindhult,https://www.hemnet.se/salda/lagenhet-3rum-sodra-lindhult-orebro-kommun-norra-belltorpsvagen-27-7718507690885516324,lagenheter,"Såld 3 feb. 2025 Norra Belltorpsvägen 27 Lägenhet Södra Lindhult, Örebro kommun 78 m² 3 rum 6 316 kr/mån Uteplats Hiss Slutpris 1 900 000 kr -9 % 24 359 kr/m² Wallenstedt Fastighetsmäkleri",2025,2,1,Södra Lindhult,26.0,81.0,3.99,vinter,0,1,medel (60-80)
2000000,5339.0,66.0,3.0,2025-02-03,-5.0,30303.0,Lägenhet Almby,https://www.hemnet.se/salda/lagenhet-3rum-almby-orebro-kommun-bjorkmansgatan-8-7447042680879342921,lagenheter,"Maps Data: Google © 2026 Såld 3 feb. 2025 Björkmansgatan 8 Lägenhet Almby, Örebro kommun 66 m² 3 rum 5 339 kr/mån Balkong Hiss Slutpris 2 000 000 kr -5 % 30 303 kr/m² Nordå Fastighetsmäklare",2025,2,1,Almby,22.0,80.9,3.2,vinter,0,1,medel (60-80)
1300000,4515.0,55.5,2.0,2025-01-31,0.0,23423.0,A Lägenhet Rosta,https://www.hemnet.se/salda/lagenhet-2rum-rosta-orebro-kommun-sahlefeldtsgatan-2a-6388861059858244744,lagenheter,"Såld 31 jan. 2025 Sahlefeldtsgatan 2A Lägenhet Rosta, Örebro kommun 55,5 m² 2 rum 4 515 kr/mån Balkong Hiss Slutpris 1 300 000 kr ±0 % 23 423 kr/m² Erik Olsson Fastighetsförmedling",2025,1,1,Lägenhet Rosta,27.8,81.4,4.17,vinter,0,0,liten (40-60)
995000,3898.0,55.0,2.0,2025-01-31,0.0,18091.0,D Lägenhet Centralt Väster,https://www.hemnet.se/salda/lagenhet-2rum-centralt-vaster-orebro-kommun-lovstagatan-21d-3388497701711967003,lagenheter,"Maps Data: Google © 2026 Såld 31 jan. 2025 Lövstagatan 21D Lägenhet Centralt Väster, Örebro kommun 55 m² 2 rum 3 898 kr/mån Balkong Slutpris 995 000 kr ±0 % 18 091 kr/m² Nordå Fastighetsmäklare",2025,1,1,Lägenhet Centralt Väster,27.5,70.9,4.7,vinter,0,0,liten (40-60)
2560000,5203.0,82.8,4.0,2025-01-31,3.0,30918.0,A Lägenhet Rynningeåsen,https://www.hemnet.se/salda/lagenhet-4rum-rynningeasen-orebro-kommun-myrbacksgatan-17a-1116264451429331291,lagenheter,"Såld 31 jan. 2025 Myrbacksgatan 17A Lägenhet Rynningeåsen, Örebro kommun 82,8 m² 4 rum 5 203 kr/mån Uteplats Slutpris 2 560 000 kr +3 % 30 918 kr/m² Erik Olsson Fastighetsförmedling",2025,1,1,Lägenhet Rynningeåsen,20.7,62.8,2.44,vinter,1,0,stor (80-100)
1095000,5292.0,67.0,2.0,2025-01-30,0.0,16343.0,Lägenhet Ladugårdsängen,https://www.hemnet.se/salda/lagenhet-2rum-ladugardsangen-orebro-kommun-loftbodsgatan-16-7967241825930755095,lagenheter,"Såld 30 jan. 2025 Loftbodsgatan 16 Lägenhet Ladugårdsängen, Örebro kommun 67 m² 2 rum 5 292 kr/mån Balkong Hiss Slutpris 1 095 000 kr ±0 % 16 343 kr/m² Erik Olsson Fastighetsförmedling",2025,1,1,Ladugårdsängen,33.5,79.0,5.8,vinter,0,0,medel (60-80)
2900000,5357.0,78.5,3.0,2025-01-30,-3.0,36943.0,C Lägenhet Österplan,https://www.hemnet.se/salda/lagenhet-3rum-osterplan-orebro-kommun-restalundsvagen-16c-274034728323372151,lagenheter,"Maps Data: Google © 2026 Såld 30 jan. 2025 Restalundsvägen 16C Lägenhet Österplan, Örebro kommun 78,5 m² 3 rum 5 357 kr/mån Balkong Hiss Slutpris 2 900 000 kr -3 % 36 943 kr/m² Wallenstedt Fastighetsmäkleri",2025,1,1,Lägenhet Österplan,26.2,68.2,2.22,vinter,0,1,medel (60-80)
1265000,6317.0,74.0,3.0,2025-01-30,-17.0,17095.0,Lägenhet Örnsro,https://www.hemnet.se/salda/lagenhet-3rum-ornsro-orebro-kommun-abackegatan-3-907545605415250922,lagenheter,"Maps Data: Google © 2026 Såld 30 jan. 2025 Åbackegatan 3 Lägenhet Örnsro, Örebro kommun 74 m² 3 rum 6 317 kr/mån Uteplats Slutpris 1 265 000 kr -17 % 17 095 kr/m² Nordå Fastighetsmäklare",2025,1,1,Örnsro,24.7,85.4,5.99,vinter,0,1,medel (60-80)
2250000,5995.0,81.0,3.0,2025-01-30,3.0,27778.0,Lägenhet Södra Ladugårdsängen,https://www.hemnet.se/salda/lagenhet-3rum-sodra-ladugardsangen-orebro-kommun-lillbackavagen-11-903117019392067327,lagenheter,"Såld 30 jan. 2025 Lillbackavägen 11 Lägenhet Södra Ladugårdsängen, Örebro kommun 81 m² 3 rum 5 995 kr/mån Balkong Hiss Slutpris 2 250 000 kr +3 % 27 778 kr/m² Erik Olsson Fastighetsförmedling",2025,1,1,Södra Ladugårdsängen,27.0,74.0,3.2,vinter,1,0,stor (80-100)
1450000,3908.0,74.0,3.0,2025-01-29,-3.0,19595.0,Lägenhet Väster,https://www.hemnet.se/salda/lagenhet-3rum-vaster-orebro-kommun-gustavsgatan-56-4879267723387918869,lagenheter,"Såld 29 jan. 2025 Gustavsgatan 56 Lägenhet Väster, Örebro kommun 74 m² 3 rum 3 908 kr/mån Balkong Slutpris 1 450 000 kr -3 % 19 595 kr/m² Erik Olsson Fastighetsförmedling",2025,1,1,Väster,24.7,52.8,3.23,vinter,0,1,medel (60-80)
1200000,2800.0,41.0,1.0,2025-01-29,-4.0,29268.0,Lägenhet Eklunda/Sörby,https://www.hemnet.se/salda/lagenhet-1rum-eklunda-sorby-orebro-kommun-restalundsvagen-91-8799623961601280203,lagenheter,"Maps Data: Google © 2026 Såld 29 jan. 2025 Restalundsvägen 91 Lägenhet Eklunda/Sörby, Örebro kommun 41 m² 1 rum 2 800 kr/mån Hiss Slutpris 1 200 000 kr -4 % 29 268 kr/m² Svensk Fastighetsförmedling Örebro",2025,1,1,Eklunda/Sörby,41.0,68.3,2.8,vinter,0,1,liten (40-60)
1400000,4098.0,58.5,2.0,2025-01-28,-3.0,23932.0,Lägenhet Almby,https://www.hemnet.se/salda/lagenhet-2rum-almby-orebro-kommun-kyrkvardsvagen-9-2385988541175017929,lagenheter,"Såld 28 jan. 2025 Kyrkvärdsvägen 9 Lägenhet Almby, Örebro kommun 58,5 m² 2 rum 4 098 kr/mån Balkong Slutpris 1 400 000 kr -3 % 23 932 kr/m² Mäklarhuset Örebro",2025,1,1,Almby,29.2,70.1,3.51,vinter,0,1,liten (40-60)
1465000,4200.0,62.0,2.0,2025-01-28,5.0,23629.0,Lägenhet Sörbyängen,https://www.hemnet.se/salda/lagenhet-2rum-sorbyangen-orebro-kommun-karlsdalsallen-40-5226784344112454392,lagenheter,"Maps Data: Google © 2026 Såld 28 jan. 2025 Karlsdalsallén 40 Lägenhet Sörbyängen, Örebro kommun 62 m² 2 rum 4 200 kr/mån Uteplats Hiss Slutpris 1 465 000 kr +5 % 23 629 kr/m² Fastighetsbyrån Örebro",2025,1,1,Sörbyängen,31.0,67.7,3.44,vinter,1,0,medel (60-80)
1860000,3402.0,55.0,2.0,2025-01-28,-5.0,33818.0,J Lägenhet Rynningeåsen,https://www.hemnet.se/salda/lagenhet-2rum-rynningeasen-orebro-kommun-grenadjargatan-1-j-860468729474958818,lagenheter,"Maps Data: Google © 2026 Såld 28 jan. 2025 Grenadjärgatan 1 J Lägenhet Rynningeåsen, Örebro kommun 55 m² 2 rum 3 402 kr/mån Slutpris 1 860 000 kr -5 % 33 818 kr/m² Mäklarhuset Örebro",2025,1,1,Lägenhet Rynningeåsen,27.5,61.9,2.19,vinter,0,1,liten (40-60)
2125000,6617.0,99.0,4.0,2025-01-27,-6.0,21465.0,b Lägenhet Lillån,https://www.hemnet.se/salda/lagenhet-4rum-lillan-orebro-kommun-nastegardsvagen-54b-2520528060508116520,lagenheter,"Maps Data: Google © 2026 Såld 27 jan. 2025 Nästegårdsvägen 54b Lägenhet Lillån, Örebro kommun 99 m² 4 rum 6 617 kr/mån Balkong Uteplats Slutpris 2 125 000 kr -6 % 21 465 kr/m² Mäklarhuset Örebro",2025,1,1,b Lägenhet Lillån,24.8,66.8,3.74,vinter,0,1,stor (80-100)
1550000,4907.0,69.0,2.0,2025-01-27,-3.0,22464.0,C Lägenhet Öster,https://www.hemnet.se/salda/lagenhet-2rum-oster-orebro-kommun-oskarstorget-16c-67884241487642816,lagenheter,"Såld 27 jan. 2025 Oskarstorget 16C Lägenhet Öster, Örebro kommun 69 m² 2 rum 4 907 kr/mån Hiss Slutpris 1 550 000 kr -3 % 22 464 kr/m² Sjöstens Fastighetsförmedling",2025,1,1,Lägenhet Öster,34.5,71.1,3.8,vinter,0,1,medel (60-80)
1690000,4249.0,79.0,3.0,2025-01-27,-6.0,21392.0,Lägenhet Björkhaga,https://www.hemnet.se/salda/lagenhet-3rum-bjorkhaga-orebro-kommun-korsbandsgatan-40-4884126623086919690,lagenheter,"Maps Data: Google © 2026 Såld 27 jan. 2025 Korsbandsgatan 40 Lägenhet Björkhaga, Örebro kommun 79 m² 3 rum 4 249 kr/mån Uteplats Slutpris 1 690 000 kr -6 % 21 392 kr/m² Nordå Fastighetsmäklare",2025,1,1,Björkhaga,26.3,53.8,3.02,vinter,0,1,medel (60-80)
2100000,5255.0,101.0,4.0,2025-01-27,-7.0,20792.0,Lägenhet Örebro,https://www.hemnet.se/salda/lagenhet-4rum-orebro-orebro-kommun-mosasvagen-66-757208303526378214,lagenheter,"Såld 27 jan. 2025 Mosåsvägen 66 Lägenhet Örebro, Örebro kommun 101 m² 4 rum 5 255 kr/mån Uteplats Slutpris 2 100 000 kr -7 % 20 792 kr/m² Svensk Fastighetsförmedling Örebro",2025,1,1,Örebro,25.2,52.0,3.0,vinter,0,1,xl (100-150)
2700000,6744.0,101.0,4.0,2025-01-27,-7.0,26733.0,H Lägenhet Centralt Öster,https://www.hemnet.se/salda/lagenhet-4rum-centralt-oster-orebro-kommun-kasten-ottergatan-11h-5445819362952437338,lagenheter,"Maps Data: Google © 2026 Såld 27 jan. 2025 Kasten Ottergatan 11H Lägenhet Centralt Öster, Örebro kommun 101 m² 4 rum 6 744 kr/mån Balkong Hiss Slutpris 2 700 000 kr -7 % 26 733 kr/m² LF Fastighetsförmedling Örebro",2025,1,1,Lägenhet Centralt Öster,25.2,66.8,3.0,vinter,0,1,xl (100-150)
1900000,5107.0,87.0,4.0,2025-01-26,-5.0,21839.0,Lägenhet Sörbyängen,https://www.hemnet.se/salda/lagenhet-4rum-sorbyangen-orebro-kommun-peppargatan-40-7689699532822322698,lagenheter,"Såld 26 jan. 2025 Peppargatan 40 Lägenhet Sörbyängen, Örebro kommun 87 m² 4 rum 5 107 kr/mån Balkong Hiss Slutpris 1 900 000 kr -5 % 21 839 kr/m² Mäklarhuset Örebro",2025,1,1,Sörbyängen,21.8,58.7,3.23,vinter,0,1,stor (80-100)
1625000,4185.0,51.0,2.0,2025-01-26,-2.0,31863.0,Lägenhet Södra Ladugårdsängen,https://www.hemnet.se/salda/lagenhet-2rum-sodra-ladugardsangen-orebro-kommun-lillbackavagen-15-6045277175946131520,lagenheter,"Såld 26 jan. 2025 Lillbackavägen 15 Lägenhet Södra Ladugårdsängen, Örebro kommun 51 m² 2 rum 4 185 kr/mån Balkong Hiss Slutpris 1 625 000 kr -2 % 31 863 kr/m² Mäklarhuset Örebro",2025,1,1,Södra Ladugårdsängen,25.5,82.1,3.09,vinter,0,1,liten (40-60)
1430000,4064.0,49.0,2.0,2025-01-26,-1.0,29184.0,Lägenhet Södra Ladugårdsängen,https://www.hemnet.se/salda/lagenhet-2rum-sodra-ladugardsangen-orebro-kommun-lillbackavagen-13-2758955554047013730,lagenheter,"Maps Data: Google © 2026 Såld 26 jan. 2025 Lillbackavägen 13 Lägenhet Södra Ladugårdsängen, Örebro kommun 49 m² 2 rum 4 064 kr/mån Balkong Hiss Slutpris 1 430 000 kr -1 % 29 184 kr/m² Fastighetsbyrån Örebro",2025,1,1,Södra Ladugårdsängen,24.5,82.9,3.41,vinter,0,1,liten (40-60)
2750000,4848.0,79.0,3.0,2025-01-24,10.0,34810.0,Lägenhet Centralt Väster,https://www.hemnet.se/salda/lagenhet-3rum-centralt-vaster-orebro-kommun-hertig-karls-alle-13-6926267440325201214,lagenheter,"Maps Data: Google © 2026 Såld 24 jan. 2025 Hertig Karls Allé 13 Lägenhet Centralt Väster, Örebro kommun 79 m² 3 rum 4 848 kr/mån Balkong Hiss Slutpris 2 750 000 kr +10 % 34 810 kr/m² Nordå Fastighetsmäklare",2025,1,1,Centralt Väster,26.3,61.4,2.12,vinter,1,0,medel (60-80)
3195000,5600.0,106.0,4.0,2025-01-24,0.0,30142.0,Lägenhet Centralt Öster,https://www.hemnet.se/salda/lagenhet-4rum-centralt-oster-orebro-kommun-oljevagen-4-7608711638796349282,lagenheter,"Maps Data: Google © 2026 Såld 24 jan. 2025 Oljevägen 4 Lägenhet Centralt Öster, Örebro kommun 106 m² 4 rum 5 600 kr/mån Nyproduktion Balkong Slutpris 3 195 000 kr ±0 % 30 142 kr/m² Fastighetsbyrån Örebro",2025,1,1,Centralt Öster,26.5,52.8,2.1,vinter,0,0,xl (100-150)
2200000,4448.0,60.0,2.0,2025-01-23,10.0,36667.0,G Lägenhet Centralt,https://www.hemnet.se/salda/lagenhet-2rum-centralt-orebro-kommun-kungsgatan-42-g-3854803879831613351,lagenheter,"Såld 23 jan. 2025 Kungsgatan 42 G Lägenhet Centralt, Örebro kommun 60 m² 2 rum 4 448 kr/mån Balkong Slutpris 2 200 000 kr +10 % 36 667 kr/m² Mäklarhuset Örebro",2025,1,1,Lägenhet Centralt,30.0,74.1,2.43,vinter,1,0,liten (40-60)
1490000,3922.0,53.0,2.0,2025-01-23,-4.0,28113.0,Lägenhet Centralt/Eklunda/Sörby,https://www.hemnet.se/salda/lagenhet-2rum-centralt-eklunda-sorby-orebro-kommun-sidvallsgatan-3-3074222435778412453,lagenheter,"Såld 23 jan. 2025 Sidvallsgatan 3 Lägenhet Centralt/Eklunda/Sörby, Örebro kommun 53 m² 2 rum 3 922 kr/mån Balkong Slutpris 1 490 000 kr -4 % 28 113 kr/m² Mäklarhuset Örebro",2025,1,1,Centralt/Eklunda/Sörby,26.5,74.0,3.16,vinter,0,1,liten (40-60)
2800000,5918.0,76.0,3.0,2025-01-23,-7.0,36842.0,Lägenhet Pråmkajen,https://www.hemnet.se/salda/lagenhet-3rum-pramkajen-orebro-kommun-pramkajen-48-7388993504167947041,lagenheter,"Såld 23 jan. 2025 Pråmkajen 48 Lägenhet Pråmkajen, Örebro kommun 76 m² 3 rum 5 918 kr/mån Balkong Slutpris 2 800 000 kr -7 % 36 842 kr/m² Erik Olsson Fastighetsförmedling",2025,1,1,Pråmkajen,25.3,77.9,2.54,vinter,0,1,medel (60-80)
3400000,5954.0,103.0,4.0,2025-01-23,10.0,33010.0,Lägenhet Centralt Väster,https://www.hemnet.se/salda/lagenhet-4rum-centralt-vaster-orebro-kommun-hertig-karls-alle-13-402486182145855637,lagenheter,"Såld 23 jan. 2025 Hertig Karls Allé 13 Lägenhet Centralt Väster, Örebro kommun 103 m² 4 rum 5 954 kr/mån Balkong Hiss Slutpris 3 400 000 kr +10 % 33 010 kr/m² LF Fastighetsförmedling Örebro",2025,1,1,Centralt Väster,25.8,57.8,2.1,vinter,1,0,xl (100-150)
